"""Yes... they fell by my blade and fire lashed them for their betrayal! No <i>{dekhara} is exempt from fighting back the Winter before us, lest they too know the Doom of the Desert!""

Ruzhan fumed at Varashta, in pure defiance.","传说：""Yes... they fell by my blade and fire lashed them for their betrayal! No dekhara is exempt from fighting back the Winter before us, lest they too know the Doom of the Desert!""

Ruzhan fumed at Varashta, in pure defiance."
"""You have forsaken your duty to my <i>{akhara}. Yes... we do not abide weakness. But we also do not abide madness in the fervour of battle! Your slain <i>{dekhara} will have their justice. You must pay.""

Varashta condemned Ruzhan to the ritual of the <i>{barya}, sentenced to serve as a Djinn.","传说：""You have forsaken your duty to my akhara. Yes... we do not abide weakness. But we also do not abide madness in the fervour of battle! Your slain dekhara will have their justice. You must pay.""

Varashta condemned Ruzhan to the ritual of the barya, sentenced to serve as a Djinn."
"""You knew the twisted plan these fools devised. As Tale-woman, you are their compass in the sandstorm. Yet... you did not act. And now we mourn these honoured dead. You must pay.""

Varashta condemned Navira to the ritual of the <i>{barya}, sentenced to serve as a Djinn.","传说：""You knew the twisted plan these fools devised. As Tale-woman, you are their compass in the sandstorm. Yet... you did not act. And now we mourn these honoured dead. You must pay.""

Varashta condemned Navira to the ritual of the barya, sentenced to serve as a Djinn."
A properly disciplined mind gives rise to structured thought.,训练有素的心灵孕育有序的思想。
A throne is the most devious trap of them all,王座是所有陷阱中最阴险的一个。
"A wooden construct, mute and blind.
But fear the wrath of shackled mind.","传说：A wooden construct, mute and blind.
But fear the wrath of shackled mind."
"Balance is good in all things, but especially in the realm of magic.",万事皆需平衡，魔法领域尤其如此。
Bonds forged in battle surpass ties of blood.,战斗中铸成的纽带胜过血缘。
Burn the spirit to vitalise the flesh.,燃烧灵魂，以活化血肉。
Each nick and cut brings death one step closer.,每一道伤口都让死亡更近一步。
"Embrace the pain, drink it in.
Your enemies will know your agony tenfold.","传说：Embrace the pain, drink it in.
Your enemies will know your agony tenfold."
Give up everything in pursuit of greatness - even life itself.,为追求伟大舍弃一切，甚至生命本身。
Great tacticians learn that consistency often trumps potential.,伟大的战术家明白，稳定往往胜过潜力。
Hope is a mistake. Pain is the only truth.,希望是错误。痛苦才是唯一真理。
"I give you everything, my pets. Do not disappoint me.",我给予你们一切，我的宠物们。别让我失望。
"In battle, certainty is worth a little pain.",战斗中，确定性值得付出些许痛苦。
"Lay open your veins, and draw power from your own spilled life.",割开血脉，从洒落的生命中汲取力量。
"Let the Darkness consume you.
Beyond the veil of death,
there burns a black fire.","传说：Let the Darkness consume you.
Beyond the veil of death,
there burns a black fire."
"My ancestral pact was sealed. Forevermore, I would gain sustenance
only from the ravaged flesh of my enemies.","传说：My ancestral pact was sealed. Forevermore, I would gain sustenance
only from the ravaged flesh of my enemies."
"Skip a beat, hold your breath. Too slow a poison, only death.",心跳漏拍，屏住呼吸。毒太慢时，唯有死亡。
"Stand your ground, child, keep your senses.
The pain is fleeting, but victory is forever.","传说：Stand your ground, child, keep your senses.
The pain is fleeting, but victory is forever."
Strength begets respect. There is no simpler law.,力量带来敬畏。没有比这更简单的法则。
Tear my flesh and splinter my bones. You will never break my spirit.,撕裂我的血肉，粉碎我的骨骼。你永远无法折断我的意志。
The body is a weapon waiting to be mastered.,身体是一件等待被掌握的武器。
"The fewer there are, the less you have to share.",人数越少，需要分享的就越少。
"The irrepressible spirit of the wilds burns within you, roaring to be let loose.",荒野不可遏止的灵魂在你体内燃烧，咆哮着渴望释放。
"The notes may change, but the song remains the same.",音符或许改变，旋律始终如一。
The Titans did not vanish from this world. Their might lives on - in you.,泰坦并未从世界消失。他们的伟力仍在你体内延续。
"The world is a pattern, moving in natural waves.
With enough force, those waves can be made to converge...","传说：The world is a pattern, moving in natural waves.
With enough force, those waves can be made to converge..."
"To me, brave companions! Feel my radiance flow through you!",到我身边来，勇敢的同伴！感受我的光辉流经你们！
Utter trust in your defence unleashes ultimate potential.,对防御的绝对信任会释放终极潜能。
"What need have I for defence when my enemies
are reduced to ash and splinters?","传说：What need have I for defence when my enemies
are reduced to ash and splinters?"
"While the mind endures, so too will the body.",只要心智坚持，身体亦会支撑。
Why should I dodge blows that I do not fear?,我为何要闪避我并不畏惧的打击？
"You circle the black scorpion with enmity, daring it time and again.",你怀着敌意绕行黑蝎，一次又一次挑衅它。
Your grandchildren will awaken screaming in memory of what I utter today.,你的孙辈会因我今日所言的记忆而尖叫着醒来。
Adaptive Skin,适应皮肤
Additional Power Charge Chance,额外 Power Charge Chance
Additional Remnant Chance,额外 残余 Chance
Against the Elements,A获得st Elements
Ailment Chance and Duration,异常状态 Chance 和 持续时间
Ailment Chance and Elemental Damage,异常状态 Chance 和 元素伤害
Ailment Threshold and Slow Effect on You,异常状态 Threshold 和 Slow 效果 on You
Ally Attack and Cast Speed,友军 攻击 和 施法速度
Ally Damage,友军 伤害
Among the Hordes,Among Hordes
Arcane Surge Spell Damage,Arcane Surge 法术 伤害
Archon Duration and Critical Damage,执政官 持续时间 和 暴击伤害
Archon of Undeath,执政官 的 Undeath
Area Damage and Companion Area of Effect,范围伤害 和 伙伴 效果范围
Area of Effect and Damage,效果范围 和 伤害
Armour and Block Chance,护甲 和 格挡几率
Armour and Energy Shield Delay,护甲 和 能量护盾延迟
Armour and Slow Effect on You,护甲 和 Slow 效果 on You
Armour applies to Elemental Damage and Deflection,护甲 applies 至 元素伤害 和 偏转
Armour Applies to Elemental Damage and Energy Shield Delay,护甲 Applies 至 元素伤害 和 能量护盾延迟
Armour while Bleeding,护甲 当 流血
Attack Added Lighting Damage,攻击 Added Lighting 伤害
Attack and Cast Speed on Critical,攻击 和 施法速度 on Critical
Attack Area and Combo,攻击 Area 和 连击
Attack Area and Flammability Magnitude,攻击 Area 和 易燃 幅度
Attack Area Damage,攻击 范围伤害
Attack Cold Damage,攻击 冰霜伤害
Attack Cold Damage and Freeze Buildup,攻击 冰霜伤害 和 冻结 积累
Attack Damage and Companion Damage as Chaos,攻击 伤害 和 伙伴 伤害 as Chaos
Attack Damage and Companion Damage as Cold,攻击 伤害 和 伙伴 伤害 as Cold
Attack Damage while Moving,攻击 伤害 当 Moving
Attack Elemental Damage,攻击 元素伤害
Attack Speed and Minion Attack Speed,攻击速度 和 召唤生物 攻击速度
Attack Speed with Companion in Presence,攻击速度 使用 伙伴 in 在场范围
Avatar of Evolution,Avatar 的 Evolution
Barrier of Venarius,维纳留斯屏障
Barya of Kelari,凯拉莉的巴雅
Barya of Navira,纳维拉的巴雅
Barya of Ruzhan,鲁赞的巴雅
Battle-hardened,久经沙场
Bhatair's Storm,巴泰尔之暴
Blessing of the Moon,B总降ing 的 Moon
Blood of the Wolf,Blood 的 Wolf
Bond of the Ape,Bond 的 Ape
Bond of the Cat,Bond 的 Cat
Bond of the Mamba,Bond 的 Mamba
Bond of the Owl,Bond 的 Owl
Bond of the Viper,Bond 的 Vi每
Bond of the Wolf,Bond 的 Wolf
Boon of the Beast,Boon 的 Beast
Boundless Growth,Bound总降 Growth
Bringer of the Apocalypse,Bringer 的 Apocalypse
Call Upon the Deep,C所有 Upon Deep
Captivating Companionship,Captivating 伙伴ship
Chance to Poison and Spell Damage,几率 中毒 和 法术 伤害
Channelling Damage and Defences,引导 伤害 和 Defences
Channelling Defences,引导 Defences
Channelling Life Recoup,引导 生命补偿
Channelling Stun Threshold,引导 晕眩阈值
Chill Magnitude,冰缓 幅度
Chill Magnitude and Duration,冰缓 幅度 和 持续时间
Cirel of Tarth's Light,塔斯之光的希雷尔
Commanding Rage,Commanding 怒火
Companion Attack Speed,伙伴 攻击速度
Companion Damage,伙伴 伤害
Companion Damage and Companion Life,伙伴 伤害 和 伙伴 Life
Companion Life and Area,伙伴 Life 和 Area
Companion Resistance and Life,伙伴 Resistance 和 Life
Conall the Hunted,被猎者科纳尔
Cower Before the First Ones,Cower Before First Ones
Critical Damage Bonus on You,暴击伤害加成 on You
Critical Hit Chance,暴击几率
Damage and Minion Damage,伤害 和 召唤生物 伤害
Damage from Mana,伤害 来自 Mana
Damage Mastery,伤害 Mastery
Damage with Companion in Presence,伤害 使用 伙伴 in 在场范围
Deflection and Energy Shield Delay,偏转 和 能量护盾延迟
Disciple of Varashta,Disciple 的 Varashta
Dominus' Providence,多米纳斯的神意
Echoes of Ferocity,Echoes 的 Ferocity
Elemental Damage and Energy Shield Delay,元素伤害 和 能量护盾延迟
Elemental Damage and Mana Regeneration,元素伤害 和 魔力再生
Embodiment of Death,Embodiment 的 Death
Empowered Attack Freeze Buildup,强化攻击 冻结 积累
Endlessly Soaring,End总降ly Soaring
Endurance Charge Duration and Armour,Endurance Charge 持续时间 和 护甲
Energy Shield and Armour applies to Elemental Damage Hits,能量护盾 和 护甲 applies 至 元素伤害 击中
Energy Shield Delay and Armour Applies to Elemental Damage,能量护盾延迟 和 护甲 Applies 至 元素伤害
Energy Shield Delay while Shapeshifted,能量护盾延迟 当 变形时
Enhancing Attacks,Enhancing 攻击
Essence of Virtue,Essence 的 Virtue
Evasion and Companion Movement Speed,闪避 和 伙伴 移动速度
Evasion and Energy Shield Delay,闪避 和 能量护盾延迟
Evasion and Reduced Movement Penalty,闪避 和 红色uced Movement Penalty
Evasion while Moving,闪避 当 Moving
Exposure Effect and Slow Effect,曝露 效果 和 Slow 效果
Faster Ignites and Flammability Magnitude,Faster 点燃s 和 易燃 幅度
Fire Damage and Attack Damage,火焰伤害 和 攻击 伤害
Fire Damage when consuming an Endurance Charge,火焰伤害 when consuming an Endurance Charge
First Principle of the Hollow,First Principle 的 Hollow
First Teachings of the Keeper,First Teachings 的 Kee每
Flammability Magnitude and Fire Damage,易燃 幅度 和 火焰伤害
Flow of Time,Flow 的 Time
Focused Channel,Foc使用 Channel
Freeze Buildup and Skill Effect Duration,冻结 积累 和 技能 效果 持续时间
Freeze Threshold,冻结 Threshold
Friend to Many,Friend 至 Many
Frozen Claw,冻结 Claw
Gain Maximum Endurance Charges on Gaining Endurance Charge,获得 最大 Endurance Charges on 获得ing Endurance Charge
Gain Maximum Frenzy Charges on Gaining Frenzy Charge,获得 最大 Frenzy Charges on 获得ing Frenzy Charge
Gain Maximum Power Charges on Gaining Power Charge,获得 最大 Power Charges on 获得ing Power Charge
Gift of the Plains,Gift 的 Plains
Grounded in the Earth,Grounded in Earth
Hide of the Bear,Hide 的 Bear
Hunting Companion,Hunting 伙伴
Ignite Magnitude and Poison Magnitude,点燃 幅度 和 中毒 幅度
Increased Duration and Stun Threshold,Increased 持续时间 和 晕眩阈值
Infusion and Power Charge Duration,Infusion 和 Power Charge 持续时间
Infusion of Power,Infusion 的 Power
Instruments of Power,Instruments 的 Power
Iron Slippers,Iron Slip每s
Knight of Chitus,Knight 的 Chitus
Knight of Izaro,Knight 的 Izaro
Knight of Tarcus,Knight 的 Tarcus
Life and Mana Regeneration Rate,Life 和 魔力再生 Rate
Life Costs and Chaos Damage,Life 消耗s 和 混沌伤害
Life Costs and Regeneration,Life 消耗s 和 Regeneration
Life Recoup Speed,生命补偿 Speed
Life Regeneration and Damage,Life Regeneration 和 伤害
Limitless Pursuit,上限总降 Pursuit
Lord of the Wilds,Lord 的 Wilds
Mana Regeneration and Critical Chance,魔力再生 和 Critical Chance
Mana Regeneration and Skill Speed,魔力再生 和 技能速度
Maximum Rage while Shapeshifted,最大 怒火 当 变形时
Mentorship,Men至rship
Minion Damage and Command Skill Cooldown,召唤生物 伤害 和 Command 技能 Cooldown
Minion Damage and Command Speed,召唤生物 伤害 和 Command Speed
Minion Life and Minion Revive Speed,召唤生物 Life 和 召唤生物 Revive Speed
"Morgana, the Storm Seer",风暴先知摩根娜
Mystical Rage,Mystical 怒火
Off-Balancing Retort,Off-Balancing Re至rt
Parried Debuff Magnitude,Parried Debuff 幅度
Parried Debuff Magnitude and Duration,Parried Debuff 幅度 和 持续时间
Parry Area and Debuff Magnitude,Parry Area 和 Debuff 幅度
Parry Debuff Magnitude,Parry Debuff 幅度
Path of the Renegade,Path 的 Renegade
Path of the Sorceress,Path 的 Sorceress
Physical Damage and Ailment Chance,物理伤害 和 异常状态 Chance
Physical Damage and Increased Duration,物理伤害 和 Increased 持续时间
Physical Damage and Reduced Duration,物理伤害 和 红色uced 持续时间
Plant Skill Damage,Plant 技能 伤害
Power Charge Duration and Energy Shield,Power Charge 持续时间 和 能量护盾
Power of the Storm,Power 的 S至rm
Primal Rage,Primal 怒火
Prize of the Hunt,Prize 的 Hunt
Projectile Speed and Physical Damage,投射物速度 和 物理伤害
Puppet Master chance,傀儡大师 chance
Rage Decay,怒火 Decay
Rage on Ignite,怒火 on 点燃
Rage on Melee Hit,怒火 on Melee 击中
Rallying Form,R所有ying Form
Redblade Discipline,红色blade Discipline
Reduced Movement Penalty and Attack Damage while Moving,红色uced Movement Penalty 和 攻击 伤害 当 Moving
Remnant Attraction,残余 Attraction
Return to Nature,Return 至 Nature
Rustle of the Leaves,Rustle 的 Leaves
Saqawal's Hide,萨卡瓦尔之皮
Saqawal's Talon,萨卡瓦尔之爪
Scales of the Wyvern,Scales 的 Wyvern
Shapeshifted Accuracy Rating,变形时 命中值
Shapeshifted Aftershock Chance,变形时 余震 Chance
Shapeshifted Armour,变形时 护甲
Shapeshifted Critical Chance,变形时 Critical Chance
Shapeshifted Damage,变形时 伤害
Shapeshifted Damage against Immobilised,变形时 伤害 对 不可移动
Shapeshifted Elemental Damage,变形时 元素伤害
Shapeshifted Elemental Penetration,变形时 Elemental Penetration
Shapeshifted Energy Shield Delay,变形时 能量护盾延迟
Shapeshifted Energy Shield Recharge,变形时 能量护盾 充能
Shapeshifted Life Leech,变形时 Life Leech
Shapeshifted Life Regeneration,变形时 Life Regeneration
Shapeshifted Mana Regeneration,变形时 魔力再生
Shapeshifted Physical Damage,变形时 物理伤害
Shapeshifted Skill Effect Duration,变形时 技能 效果 持续时间
Shapeshifted Skill Speed,变形时 技能速度
Shapeshifting Armour applies to Elemental Damage Hits,变形ing 护甲 applies 至 元素伤害 击中
Shapeshifting Attack Damage,变形ing 攻击 伤害
Shapeshifting Critical Hit Chance,变形ing 暴击几率
Shapeshifting Elemental Ailment Chance,变形ing Elemental 异常状态 Chance
Shapeshifting Spell Damage,变形ing 法术 伤害
Shapeshifting Stun Buildup,变形ing 晕眩积累
Shared Companion Damage,Shared 伙伴 伤害
Shelter from the Rain,Shelter 来自 Rain
Sinister Jewel Socket,阴森珠宝插槽
Skill Effect Duration,技能 效果 持续时间
Skill Speed and Area of Effect,技能速度 和 效果范围
Spell Hinder,法术 缓速
Spirit of the Bear,精魂 的 Bear
Spirit of the Wolf,精魂 的 Wolf
Spirit of the Wyvern,精魂 的 Wyvern
Spirit Walker,精魂 Walker
Strength and Spell Damage,力量 和 法术 伤害
Strength of the Deep,力量 的 Deep
Stun and Elemental Threshold,Stun 和 Elemental Threshold
Stun Threshold if no recent Stun,晕眩阈值 if no recent Stun
Surpassing Projectile Chance,Surpassing 投射物 Chance
The Catha's Balance,卡莎的平衡
The Fourth Teaching,Fourth Teaching
The Hollowkeeper,Hollowkee每
The Lesser Harm,Lesser Harm
The Mhacha's Gift,Mhacha's Gift
The Mórrigan's Guidance,莫莉甘的指引
The Natural Order,Natural Order
The Quick Fox,Quick Fox
The Soul Meridian,Soul Meridian
The Unseen Path,Unseen Path
Totem Area of Effect,图腾 效果范围
Totem Cast and Attack Speed and Elemental Resistance,图腾 Cast 和 攻击速度 和 元素抗性
Tribute to Utula,Tribute 至 Utula
Turning of the Seasons,Turning 的 Seasons
Voll's Protection,福尔的庇护
Way of the Mountain,Way 的 Mountain
Way of the Stonefist,Way 的 S至nefist
Well of Power,Well 的 Power
Wild Protector,Wild Protec至r
Wisdom of the Maji,Wisdom 的 Maji
-0.2 seconds to current Energy Shield Recharge delay per Combo expended when using Skills,-0.2 seconds 至 当前 能量护盾充能延迟 每 连击 expended when using 技能
-4% to all Elemental Resistances per non-Idol Augment in your Equipment,-4% 至 所有 元素抗性 每 non-Idol Augment in 你的 Equipment
+0.4 metres to Melee Strike Range if you've dealt a Projectile Attack Hit in the past eight seconds,+0.4 metres 至 近战打击距离 若你已 造成 a 投射物 攻击击中 in the 过去 8 秒内
+0.5 metres to Dodge Roll distance while Surrounded,+0.5 metres 至 翻滚距离 当 被包围
+1 Charm Slot,+1 护符栏位
+1 maximum stacks of Puppet Master,+1 最大 层数 的 傀儡大师
+1 to Evasion Rating per 1 Item Armour on Equipped Gloves,+1 至 闪避值 每 1 Item 护甲 on 已装备手套
+1 to Evasion Rating per 1 Item Energy Shield on Equipped Helmet,+1 至 闪避值 每 1 Item 能量护盾 on 已装备头盔
+1 to Level of all Chaos Skills,+1 至 等级 的 所有 Chaos 技能
+1 to Level of all Cold Skills,+1 至 等级 的 所有 Cold 技能
+1 to Maximum Energy Shield per 12 Item Evasion on Equipped Body Armour,+1 至 最大 能量护盾 每 12 Item 闪避 on Equipped Body 护甲
+1 to Maximum Spirit per 25 Maximum Life,+1 至 精魂上限 每 25 生命上限
+1 to Spirit for every 20 Evasion Rating on Equipped Body Armour,+1 至 精魂 对 every 20 闪避值 on Equipped Body 护甲
+1 to Spirit for every 8 Item Energy Shield on Equipped Body Armour,+1 至 精魂 对 every 8 Item 能量护盾 on Equipped Body 护甲
"+1% to all Maximum Elemental Resistances if you have at
least 5 Red, Green and Blue Support Gems Socketed",+1% 至 所有 最大 元素抗性 若你拥有 at least 5 红色、绿色和蓝色 已镶嵌辅助宝石
+1% to maximum Block chance,+1% 至 最大 格挡几率
+1% to Maximum Resistances of each Elemental Damage Type you have been Hit with Recently,+1% 至 抗性上限 的 each 元素伤害 Type 你 有 been 击中 使用 近期
+10 to Spirit,+10 至 精魂
+10% of Armour also applies to Cold Damage,+10% 的 护甲 also applies 至 冰霜伤害
+10% of Armour also applies to Fire Damage,+10% 的 护甲 also applies 至 火焰伤害
+10% of Armour also applies to Lightning Damage,+10% 的 护甲 also applies 至 闪电伤害
+12 to maximum Rage while Shapeshifted,+12 至 最大 怒火 当 变形时
+15 maximum Rage if you've used a Skill that Requires Glory in the past 20 seconds,+15 最大 怒火 若你已 使用 a 技能 需要 荣耀 in the 过去 20 秒内
+15% of Armour also applies to Cold Damage,+15% 的 护甲 also applies 至 冰霜伤害
+15% of Armour also applies to Fire Damage,+15% 的 护甲 also applies 至 火焰伤害
+15% of Armour also applies to Lightning Damage,+15% 的 护甲 also applies 至 闪电伤害
+2 to Armour per 1 Item Energy Shield on Equipped Boots,+2 至 护甲 每 1 Item 能量护盾 on 已装备靴子
+2 to Limit for Elemental Skills,+2 至 上限 对 Elemental 技能
+2% to maximum Block chance,+2% 至 最大 格挡几率
+2% to Quality of all Skills,+2% 至 品质 的 所有 技能
+20% of Armour also applies to Chaos Damage,+20% 的 护甲 also applies 至 混沌伤害
+200 to Armour for each Connected Notable Passive Skill Allocated,+200 至 护甲 每个 相连 Notable Passive 技能 Allocated
+24% Surpassing chance to fire an additional Projectile,+24% 超越几率 至 发射 an 额外 投射物
+3 to maximum Rage while Shapeshifted,+3 至 最大 怒火 当 变形时
+30% of Armour also applies to Cold Damage,+30% 的 护甲 also applies 至 冰霜伤害
+30% of Armour also applies to Fire Damage,+30% 的 护甲 also applies 至 火焰伤害
+30% of Armour also applies to Lightning Damage,+30% 的 护甲 also applies 至 闪电伤害
+4% to maximum Block chance,+4% 至 最大 格挡几率
+40 to Spirit for each of your empty Charm slots,+40 至 精魂 每个 的 你的 空 护符栏位
+8% Surpassing chance to fire an additional Projectile,+8% 超越几率 至 发射 an 额外 投射物
+8% to Critical Hit Chance of Herald Skills,+8% 至 暴击几率 的 Herald 技能
"1% increased Attack Speed per 400 Accuracy Rating, up to 20%","提高 1% 攻击速度 每 400 命中值, up 至 20%"
10% chance for Attack Hits to apply ten Incision,10% 几率使 攻击击中 至 施加 十层 切创
10% chance for Mace Slam Skills you use yourself to cause an additional Aftershock,10% 几率使 锤 Slam 技能 你亲自使用 至 造成 an 额外 余震
10% chance for Shapeshift Slam Skills you use yourself to cause an additional Aftershock,10% 几率使 变形 Slam 技能 你亲自使用 至 造成 an 额外 余震
10% Chance to build an additional Combo on Hit,10% 几率 获得 an 额外 连击 on 击中
10% chance to create an additional Remnant,10% 几率 产生 an 额外 残余
10% chance to Daze on Hit,10% 几率 眩晕 on 击中
10% chance to Defend with 200% of Armour,10% 几率 Defend 使用 200% 的 护甲
10% chance to gain Volatility on Kill,10% 几率 获得 易变 击败时
10% chance to Hinder Enemies on Hit with Spells,10% 几率 缓速 敌人 on 击中 使用 法术
10% faster Curse Activation,10% 加快 诅咒 Activation
10% increased Accuracy Rating while Shapeshifted,提高 10% 命中值 当 变形时
10% increased Accuracy Rating with Spears,提高 10% 命中值 使用 矛
10% increased amount of Life Leeched while Shapeshifted,提高 10% amount 的 Life Leeched 当 变形时
10% increased Archon Buff duration,提高 10% 执政官增益 持续时间
10% increased Armour and Evasion Rating per Summoned Totem in your Presence,提高 10% 护甲 and 闪避值 每 Summoned 图腾 in 你的 在场范围
10% increased Armour if you've consumed an Endurance Charge Recently,提高 10% 护甲 若你已 消耗 an Endurance Charge 近期
10% increased Armour while Shapeshifted,提高 10% 护甲 当 变形时
"10% increased Armour, Evasion and Energy Shield while your Companion is in your Presence","提高 10% 护甲, 闪避 and 能量护盾 当 你的 伙伴 为 in 你的 在场范围"
10% increased Attack Area Damage,提高 10% 攻击 范围伤害
10% increased Attack Damage per Summoned Totem in your Presence,提高 10% 攻击 伤害 每 Summoned 图腾 in 你的 在场范围
10% increased Attack Speed with Spears,提高 10% 攻击速度 使用 矛
10% increased Ballista Critical Damage Bonus,提高 10% 弩炮 暴击伤害加成
10% increased Ballista Critical Hit Chance,提高 10% 弩炮 暴击几率
10% increased Block chance,提高 10% 格挡几率
10% increased Cast Speed if you've used a Mana Flask Recently,提高 10% 施法速度 若你已 使用 a Mana Flask 近期
10% increased chance to inflict Ailments,提高 10% 几率 施加 异常状态
10% increased chance to Shock,提高 10% 几率 感电
10% increased Charm Charges gained,提高 10% 护符充能 获得ed
10% increased Charm Effect Duration,提高 10% 护符效果持续时间
10% increased Critical Hit Chance if you have Killed Recently,提高 10% 暴击几率 若你拥有 Killed 近期
10% increased Critical Hit Chance with One Handed Melee Weapons,提高 10% 暴击几率 使用 单手近战武器
10% increased Curse Magnitudes,提高 10% 诅咒 幅度s
10% increased Damage against Immobilised Enemies,提高 10% 伤害 对 不可移动 敌人
"10% increased Damage for each Hazard triggered Recently, up to 50%","提高 10% 伤害 每个 危险物 triggered 近期, up 至 50%"
10% increased Damage if you've dealt a Critical Hit Recently,提高 10% 伤害 若你已 造成 a 暴击 近期
10% increased Damage while your Companion is in your Presence,提高 10% 伤害 当 你的 伙伴 为 in 你的 在场范围
10% increased Deflection Rating while Surrounded,提高 10% 偏转值 当 被包围
"10% increased Duration of Ignite, Shock and Chill on Enemies","提高 10% 持续时间 的 点燃, 感电 and 冰缓 on 敌人"
10% increased effect of Archon Buffs on you,提高 10% 效果 的 执政官增益s on 你
10% increased Effect of your Mark Skills,提高 10% 效果 的 你的 Mark 技能
10% increased Exposure Effect,提高 10% 曝露 效果
10% increased Grenade Area of Effect,提高 10% 榴弹 效果范围
10% increased Hazard Area of Effect,提高 10% 危险物 效果范围
10% increased Magnitude of Ailments you inflict,提高 10% 幅度 的 异常状态 你 施加
10% increased Magnitude of Chill you inflict,提高 10% 幅度 的 冰缓 你 施加
10% increased Magnitude of Poison you inflict,提高 10% 幅度 的 中毒 你 施加
10% increased Mana Cost Efficiency,提高 10% 魔力消耗效率
10% increased Melee Critical Hit Chance,提高 10% Melee 暴击几率
10% increased Movement Speed while Surrounded,提高 10% 移动速度 当 被包围
10% increased Reservation Efficiency of Minion Skills,提高 10% 保留效率 的 召唤生物 技能
10% increased Skill Speed if you've consumed a Frenzy Charge Recently,提高 10% 技能速度 若你已 消耗 a Frenzy Charge 近期
10% increased Spell Area Damage,提高 10% 法术 范围伤害
10% increased Stun Buildup,提高 10% 晕眩积累
"10% increased Stun Threshold for each time you've been Hit by an Enemy Recently, up to 100%","提高 10% 晕眩阈值 每个 time 你've been 击中 by an 敌人 近期, up 至 100%"
10% less Damage taken of each Elemental Damage Type per matching Adaptation,10% 总降 伤害 承受 的 each 元素伤害 Type 每 matching Adaptation
10% of Damage taken Recouped as Life while Channelling,10% 的 伤害 承受 补偿为生命 当 引导
10% reduced Projectile Speed for Spell Skills,降低 10% 投射物速度 对 法术 技能
