Bonds forged in battle surpass ties of blood.,전투에서 맺어진 유대는 혈연보다 강하다.
Burn the spirit to vitalise the flesh.,정신을 불태워 육신에 활력을 불어넣어라.
Each nick and cut brings death one step closer.,상처 하나하나가 죽음을 한 걸음 더 가까이 부른다.
"Embrace the pain, drink it in.
Your enemies will know your agony tenfold.","전승: Embrace the pain, drink it in.
Your enemies will know your agony tenfold."
Give up everything in pursuit of greatness - even life itself.,위대함을 좇아 모든 것을 버려라. 생명마저도.
Great tacticians learn that consistency often trumps potential.,위대한 전술가는 일관성이 잠재력보다 앞설 때가 많음을 안다.
Hope is a mistake. Pain is the only truth.,희망은 착오다. 고통만이 유일한 진실이다.
"I give you everything, my pets. Do not disappoint me.","내 모든 것을 주마, 나의 애완것들아. 실망시키지 마라."
"In battle, certainty is worth a little pain.",전투에서는 확실성이 약간의 고통만큼 가치 있다.
"Lay open your veins, and draw power from your own spilled life.",혈관을 열고 흘린 생명에서 힘을 끌어내라.
"Let the Darkness consume you.
Beyond the veil of death,
there burns a black fire.","전승: Let the Darkness consume you.
Beyond the veil of death,
there burns a black fire."
"My ancestral pact was sealed. Forevermore, I would gain sustenance
only from the ravaged flesh of my enemies.","전승: My ancestral pact was sealed. Forevermore, I would gain sustenance
only from the ravaged flesh of my enemies."
"Skip a beat, hold your breath. Too slow a poison, only death.",박동을 건너뛰고 숨을 참아라. 독이 너무 느리다면 죽음뿐.
"Stand your ground, child, keep your senses.
The pain is fleeting, but victory is forever.","전승: Stand your ground, child, keep your senses.
The pain is fleeting, but victory is forever."
Strength begets respect. There is no simpler law.,힘은 존중을 낳는다. 이보다 단순한 법은 없다.
Tear my flesh and splinter my bones. You will never break my spirit.,내 살을 찢고 뼈를 부숴라. 내 정신은 결코 꺾지 못한다.
The body is a weapon waiting to be mastered.,육체는 숙련을 기다리는 무기다.
"The fewer there are, the less you have to share.",수가 적을수록 나눌 것도 적다.
"The irrepressible spirit of the wilds burns within you, roaring to be let loose.",억누를 수 없는 야성의 혼이 네 안에서 타오르며 해방을 외친다.
"The notes may change, but the song remains the same.",음표는 바뀌어도 노래는 그대로다.
The Titans did not vanish from this world. Their might lives on - in you.,거인들은 이 세계에서 사라지지 않았다. 그 힘은 네 안에 살아 있다.
"The world is a pattern, moving in natural waves.
With enough force, those waves can be made to converge...","전승: The world is a pattern, moving in natural waves.
With enough force, those waves can be made to converge..."
"To me, brave companions! Feel my radiance flow through you!","내게로 오라, 용감한 동료들이여! 내 광휘가 너희를 흐르는 것을 느껴라!"
Utter trust in your defence unleashes ultimate potential.,방어에 대한 절대적 신뢰가 궁극의 잠재력을 해방한다.
"What need have I for defence when my enemies
are reduced to ash and splinters?","전승: What need have I for defence when my enemies
are reduced to ash and splinters?"
"While the mind endures, so too will the body.",정신이 버티는 한 육체도 버틴다.
Why should I dodge blows that I do not fear?,두렵지 않은 타격을 왜 피해야 하는가?
"You circle the black scorpion with enmity, daring it time and again.",너는 적의를 품고 검은 전갈을 맴돌며 거듭 도발한다.
Your grandchildren will awaken screaming in memory of what I utter today.,네 손주들은 오늘 내가 내뱉은 말을 기억하며 비명을 지르고 깨어날 것이다.
...and I Shall Rage,...및 I Sh모든 격노
...and Protect me from Harm,...및 Protect me 에서 Harm
...and Scatter Them to the Winds,...및 Scatter Them 에 Winds
Abasement,A기본ment
Accuracy and Attack Critical Chance,정확도 및 공격 Critical Chance
Accuracy and Critical Chance,정확도 및 Critical Chance
Accuracy Rating,정확도
Acolyte of Chayula,차율라의 수행자
Adaptive Skin,적응하는 피부
Additional Power Charge Chance,추가 Power Charge Chance
Additional Remnant Chance,추가 잔재 Chance
Additional Spell Projectiles,추가 주문 투사체
Aftershocks,여진s
Against the Anvil,A획득st Anvil
Against the Elements,A획득st Elements
Ailment Chance,상태 이상 Chance
Ailment Chance and Duration,상태 이상 Chance 및 지속시간
Ailment Chance and Effect,상태 이상 Chance 및 효과
Ailment Chance and Elemental Damage,상태 이상 Chance 및 원소 피해
Ailment Duration,상태 이상 지속시간
Ailment Effect and Duration,상태 이상 효과 및 지속시간
Ailment Magnitude,상태 이상 강도
Ailment Threshold and Companion Resistance,상태 이상 Threshold 및 동료 Resistance
Ailment Threshold and Slow Effect on You,상태 이상 Threshold 및 Slow 효과 on You
Ailment Threshold from Energy Shield,상태 이상 Threshold 에서 에너지 보호막
All Attributes,All 능력치s
Ally Attack and Cast Speed,동료 공격 및 시전 속도
Ally Attack Damage,동료 공격 피해
Ally Damage,동료 피해
Amazon,아마존
Among the Hordes,Among Hordes
Ancestral Boosted Area and Damage,Ancestral Boosted Area 및 피해
Ancestral Boosted Attack Damage and Stun,Ancestral Boosted 공격 피해 및 Stun
Answered Call,Answered C모든
Apex of the Moment,Apex 의 Moment
Arcane Remnants,Arcane 잔재s
Arcane Surge Effect,Arcane Surge 효과
Arcane Surge Effect and Life Regeneration,Arcane Surge 효과 및 Life Regeneration
Arcane Surge on Critical Hit,Arcane Surge on 치명타
Arcane Surge Spell Damage,Arcane Surge 주문 피해
Archon Delay,집정관 Delay
Archon Duration,집정관 지속시간
Archon Duration and Critical Damage,집정관 지속시간 및 치명타 피해
Archon Effect,집정관 효과
Archon Effect and Duration,집정관 효과 및 지속시간
Archon of the Blizzard,집정관 의 Blizzard
Archon of the Storm,집정관 의 S에rm
Archon of Undeath,집정관 의 Undeath
Area and Presence,Area 및 존재 범위
Area Damage and Armour Break,범위 피해 및 방어구 파괴
Area Damage and Companion Area of Effect,범위 피해 및 동료 효과 범위
Area of Effect and Damage,효과 범위 및 피해
Armour and  Applies to Lightning Damage,방어도 및 Applies 에 번개 피해
Armour and Applies to Cold Damage,방어도 및 Applies 에 냉기 피해
Armour and Applies to Fire Damage,방어도 및 Applies 에 화염 피해
Armour and Block Chance,방어도 및 막기 확률
Armour and Energy Shield Delay,방어도 및 에너지 보호막 지연
Armour and Evasion while Surrounded,방어도 및 회피 동안 포위된 동안
Armour and Slow Effect on You,방어도 및 Slow 효과 on You
Armour Applies to Cold Damage Hits,방어도 Applies 에 냉기 피해 명중
Armour applies to Elemental Damage and Deflection,방어도 applies 에 원소 피해 및 튕겨내기
Armour Applies to Elemental Damage and Energy Shield Delay,방어도 Applies 에 원소 피해 및 에너지 보호막 지연
Armour Applies to Fire Damage Hits,방어도 Applies 에 화염 피해 명중
Armour Applies to Lightning Damage Hits,방어도 Applies 에 번개 피해 명중
Armour Break,방어구 파괴
Armour Break and Armour,방어구 파괴 및 방어도
Armour Break and Physical Damage,방어구 파괴 및 물리 피해
Armour Break Duration,방어구 파괴 지속시간
Armour Break Effect,방어구 파괴 효과
Armour if Consumed Endurance Charge,방어도 if Consumed Endurance Charge
Armour if Hit,방어도 if 명중
Armour while Bleeding,방어도 동안 출혈
Armour while Surrounded,방어도 동안 포위된 동안
As the Whispers Demand,As Whis당s Demand
Attack Added Lighting Damage,공격 Added Lighting 피해
Attack and Cast Speed on Critical,공격 및 시전 속도 on Critical
Attack and Minion Damage,공격 및 소환수 피해
Attack and Spell Damage,공격 및 주문 피해
Attack Area,공격 Area
Attack Area and Combo,공격 Area 및 콤보
Attack Area and Flammability Magnitude,공격 Area 및 인화성 강도
Attack Area Damage,공격 범위 피해
Attack Area Damage and Area,공격 범위 피해 및 Area
Attack Cold Damage,공격 냉기 피해
Attack Cold Damage and Freeze Buildup,공격 냉기 피해 및 동결 축적
Attack Critical Chance,공격 Critical Chance
Attack Critical Damage,공격 치명타 피해
Attack Damage and Accuracy,공격 피해 및 정확도
Attack Damage and Combo,공격 피해 및 콤보
Attack Damage and Companion Damage as Chaos,공격 피해 및 동료 피해 as Chaos
Attack Damage and Companion Damage as Cold,공격 피해 및 동료 피해 as Cold
Attack Damage and Movement Speed,공격 피해 및 이동 속도
Attack Damage and Presence Area,공격 피해 및 존재 범위 Area
Attack Damage and Skill Duration,공격 피해 및 스킬 지속시간
Attack Damage and Slow Effect,공격 피해 및 Slow 효과
Attack Damage if Stunned Recently,공격 피해 if Stunned 최근
Attack Damage on Low Life,공격 피해 on Low Life
Attack Damage vs Bleeding Enemies,공격 피해 vs 출혈 적
Attack Damage while Moving,공격 피해 동안 Moving
Attack Damage while no remaining Life Flasks,공격 피해 동안 no remaining Life Flasks
Attack Damage while Surrounded,공격 피해 동안 포위된 동안
Attack Damage with Ally,공격 피해 사용 시 동료
Attack Damage with nearby Ally,공격 피해 사용 시 nearby 동료
Attack Elemental Damage,공격 원소 피해
Attack Speed and Companion Attack Speed,공격 속도 및 동료 공격 속도
Attack Speed and Flask Duration,공격 속도 및 Flask 지속시간
Attack Speed and Minion Attack Speed,공격 속도 및 소환수 공격 속도
Attack Speed with Companion in Presence,공격 속도 사용 시 동료 in 존재 범위
Attribute,능력치
Attributes,능력치s
Aura Magnitude,Aura 강도
Avatar of Evolution,Avatar 의 Evolution
Avoiding Deflection,Avoiding 튕겨내기
Axe Attack Speed,도끼 공격 속도
Axe Rage on Hit,도끼 격노 on 명중
Ball and Chain,B모든 및 Chain
Ballista Attack Speed,쇠뇌 공격 속도
Ballista Critical Damage,쇠뇌 치명타 피해
Ballista Critical Strike,쇠뇌 Critical Strike
Ballista Critical Strike and Damage,쇠뇌 Critical Strike 및 피해
Ballista Damage,쇠뇌 피해
Ballista Immobilisation Buildup,쇠뇌 Immobilisation 축적
Banner Area,깃발 Area
Banner Aura Effect,깃발 Aura 효과
Banner Duration,깃발 지속시간
Banner Glory Gained,깃발 영광 획득ed
Banner Mastery,깃발 Mastery
Barbaric Strength,Barbaric 힘
Barrier of Venarius,베나리우스의 방벽
Barya of Kelari,켈라리의 바리야
Barya of Navira,나비라의 바리야
Barya of Ruzhan,루잔의 바리야
Battle-hardened,전투 단련
Bestial Rage,Bestial 격노
Bhatair's Storm,바타이르의 폭풍
Bleed Damage,Bleed 피해
Bleed Duration,Bleed 지속시간
Bleeding Chance,출혈 Chance
Bleeding Chance on Critical,출혈 Chance on Critical
Bleeding Damage,출혈 피해
Bleeding Duration,출혈 지속시간
Bleeding Out,출혈 Out
Blessing of the Moon,B감폭ing 의 Moon
Blind Effect,Blind 효과
Blinded Enemies Critical,Blinded 적 Critical
Block and Movement Penalty with Raised Shield,Block 및 Movement Penalty 사용 시 Raised Shield
Block and Shield Defences,Block 및 Shield Defences
Block and Stun Threshold,Block 및 기절 한계치
Blood of Rage,Blood 의 격노
Blood of the Wolf,Blood 의 Wolf
Bolstering Presence,Bolstering 존재 범위
Bond of the Ape,Bond 의 Ape
Bond of the Cat,Bond 의 Cat
Bond of the Mamba,Bond 의 Mamba
Bond of the Owl,Bond 의 Owl
Bond of the Viper,Bond 의 Vi당
Bond of the Wolf,Bond 의 Wolf
Boon of the Beast,Boon 의 Beast
Boundless Growth,Bound감폭 Growth
Bow Accuracy Rating,Bow 정확도
Bow Critical Damage,Bow 치명타 피해
Breath of Fire,Breath 의 Fire
Breath of Ice,Breath 의 Ice
Bringer of Flame,Bringer 의 Flame
Bringer of Order,Bringer 의 Order
Bringer of the Apocalypse,Bringer 의 Apocalypse
Brute Strength,Brute 힘
Call Upon the Deep,C모든 Upon Deep
Captivating Companionship,Captivating 동료ship
Cast Speed with Cold Skills,시전 속도 사용 시 Cold 스킬
Chaining Projectiles,Chaining 투사체
Chakra of Breathing,Chakra 의 Breathing
Chakra of Elements,Chakra 의 Elements
Chakra of Impact,Chakra 의 Impact
Chakra of Life,Chakra 의 Life
Chakra of Rhythm,Chakra 의 Rhythm
Chakra of Sight,Chakra 의 Sight
Chakra of Stability,Chakra 의 Stability
Chakra of Thought,Chakra 의 Thought
Chance to Poison and Spell Damage,확률로 중독 및 주문 피해
Channelling Damage and Defences,집중 유지 피해 및 Defences
Channelling Damage and Speed,집중 유지 피해 및 Speed
Channelling Defences,집중 유지 Defences
Channelling Life Recoup,집중 유지 생명력 보상
Channelling Mastery,집중 유지 Mastery
Channelling Speed,집중 유지 Speed
Channelling Stun Threshold,집중 유지 기절 한계치
Chaos Damage and Duration,카오스 피해 및 지속시간
Chaos Damage and Resistance,카오스 피해 및 Resistance
Charge Duration,Charge 지속시간
Charge Duration and Dexterity,Charge 지속시간 및 민첩
Charm Charges,호신부 충전
Charm Charges Used,호신부 충전 Used
Charm Duration,Charm 지속시간
Charm Effect,Charm 효과
Chill Duration,냉각 지속시간
Chill Effect on You,냉각 효과 on You
Chill Magnitude,냉각 강도
Chill Magnitude and Duration,냉각 강도 및 지속시간
Chilled to the Bone,냉각ed 에 Bone
Chillproof,냉각pro의
Choice of Life,Choice 의 Life
Choice of Mana,Choice 의 Mana
Choice of Power,Choice 의 Power
Cirel of Tarth's Light,타르스의 빛 시렐
Coal Stoker,Coal S에ker
Cold and Fire Damage,Cold 및 화염 피해
Combo Gain,콤보 획득
Command Skill Cooldown,Command 스킬 Cooldown
Command Skill Damage,Command 스킬 피해
Commanding Rage,Commanding 격노
Companion Attack Speed,동료 공격 속도
Companion Damage,동료 피해
Companion Damage and Companion Life,동료 피해 및 동료 Life
Companion Life and Area,동료 Life 및 Area
Companion Mastery,동료 Mastery
Companion Reservation,동료 Reservation
Companion Resistance and Life,동료 Resistance 및 Life
Companion Revive Speed,동료 Revive Speed
Conall the Hunted,사냥당한 코날
Concussive Attack,Concussive 공격
Core of the Guardian,Core 의 Guardian
Cower Before the First Ones,Cower Before First Ones
Critical Bleeding Effect,Critical 출혈 효과
Critical Chance and Damage,Critical Chance 및 피해
Critical Damage,치명타 피해
Critical Damage Bonus on You,치명타 피해 보너스 on You
Critical Damage vs Full Life,치명타 피해 vs Full Life
Critical Damage when consuming a Power Charge,치명타 피해 when consuming a Power Charge
Critical Hit Chance,치명타 확률
Criticals vs Dazed Enemies,Criticals vs 멍해짐d 적
Crossbow Damage,Crossbow 피해
Crystalline Flesh,Cryst모든ine Flesh
Crystalline Phylactery,Cryst모든ine Phylactery
Crystalline Resistance,Cryst모든ine Resistance
Crystallised Immunities,Cryst모든ised Immunities
Cull the Hordes,Cull Hordes
Curse Activation Speed and Effect,저주 Activation Speed 및 효과
Curse Area,저주 Area
Curse Effect on Self,저주 효과 on Self
Curse Effect on you,저주 효과 on you
Curse Effect on you and Life Regeneration Rate,저주 효과 on you 및 Life Regeneration Rate
Cut to the Bone,Cut 에 Bone
Dagger Critical Damage,Dagger 치명타 피해
Damage against Ailments,피해 대상 상태 이상
Damage against Burning Enemies,피해 대상 Burning 적
Damage against Enemies on Low Life,피해 대상 적 on Low Life
Damage and Companion Damage,피해 및 동료 피해
Damage and Criticals vs Dazed Enemies,피해 및 Criticals vs 멍해짐d 적
Damage and Minion Damage,피해 및 소환수 피해
Damage as Chaos,피해 as Chaos
Damage from Mana,피해 에서 Mana
Damage Mastery,피해 Mastery
Damage on Critical,피해 on Critical
Damage vs Armour Broken Enemies,피해 vs 방어도 Broken 적
Damage vs Blinded,피해 vs Blinded
Damage vs Dazed Enemies,피해 vs 멍해짐d 적
Damage vs Full Life,피해 vs Full Life
Damage vs Immobilised,피해 vs 이동 불가
Damage vs Immobilised and Buildup,피해 vs 이동 불가 및 축적
Damage vs Low Life Enemies,피해 vs Low Life 적
Damage with Companion in Presence,피해 사용 시 동료 in 존재 범위
Darkness,어둠
Daze Chance,멍해짐 Chance
Daze Magnitude,멍해짐 강도
Daze on Hit,멍해짐 on 명중
Death from Afar,Death 에서 Afar
Decrepifying Curse,Decrepifying 저주
Dedication to Kitava,Dedication 에 Kitava
Defences and Companion Life,Defences 및 동료 Life
Deflection and Energy Shield Delay,튕겨내기 및 에너지 보호막 지연
Deflection and Evasion,튕겨내기 및 회피
Deflection Rating,튕겨내기 수치
Desperate Times,Des당ate Times
Detonator Area,De에na에r Area
Devoted Protector,Devoted Protec에r
Disciple of Varashta,Disciple 의 Varashta
Distracting Presence,Distracting 존재 범위
Dizzying Hits,Dizzying 명중
Dominus' Providence,도미누스의 섭리
Dual Wielding Accuracy,Dual Wielding 정확도
Dual Wielding Damage,Dual Wielding 피해
Echoes of Ferocity,Echoes 의 Ferocity
Electrifying Daze,Electrifying 멍해짐
Electrocute Buildup,Electrocute 축적
Electrocuting Exposure,Electrocuting 노출
Elemental Ailment Chance,Elemental 상태 이상 Chance
Elemental Attack Damage,Elemental 공격 피해
Elemental Damage and Energy Shield Delay,원소 피해 및 에너지 보호막 지연
Elemental Damage and Flammability Magnitude,원소 피해 및 인화성 강도
Elemental Damage and Freeze Buildup,원소 피해 및 동결 축적
Elemental Damage and Mana Regeneration,원소 피해 및 마나 재생
Elemental Damage and Shock Chance,원소 피해 및 감전 Chance
Embodiment of Death,Embodiment 의 Death
Embodiment of Frost,Embodiment 의 Frost
Embodiment of Lightning,Embodiment 의 Lightning
Embrace the Darkness,Embrace 어둠
Empowered Attack Damage,Empowered 공격 피해
Empowered Attack Damage and Bleeding Chance,Empowered 공격 피해 및 출혈 Chance
Empowered Attack Damage and Power Counted,Empowered 공격 피해 및 Power Counted
Empowered Attack Freeze Buildup,Empowered 공격 동결 축적
Empowering Remnants,Empowering 잔재s
Endless Blizzard,End감폭 Blizzard
Endless Circuit,End감폭 Circuit
Endlessly Soaring,End감폭ly Soaring
Endurance Charge Duration and Armour,Endurance Charge 지속시간 및 방어도
Enduring Archon,Enduring 집정관
Enduring Deflection,Enduring 튕겨내기
Energising Archon,Energising 집정관
Energising Deflection,Energising 튕겨내기
Energy and Critical Chance,Energy 및 Critical Chance
Energy Shield and Armour applies to Elemental Damage Hits,에너지 보호막 및 방어도 applies 에 원소 피해 명중
Energy Shield as Freeze Threshold,에너지 보호막 as 동결 Threshold
Energy Shield Delay,에너지 보호막 지연
Energy Shield Delay and Armour Applies to Elemental Damage,에너지 보호막 지연 및 방어도 Applies 에 원소 피해
Energy Shield Delay while Shapeshifted,에너지 보호막 지연 동안 변신 중
Energy Shield if Consumed Power Charge,에너지 보호막 if Consumed Power Charge
Energy Shield Recoup,에너지 보호막 Recoup
Enhanced Effectiveness,Enhanced 효과iveness
Enhancing Attacks,Enhancing 공격
Enveloping Presence,Enveloping 존재 범위
Essence of the Mountain,Essence 의 Mountain
Essence of the Storm,Essence 의 S에rm
Essence of Virtue,Essence 의 Virtue
Evasion and Companion Movement Speed,회피 및 동료 이동 속도
Evasion and Energy Shield Delay,회피 및 에너지 보호막 지연
Evasion and Movement Speed while Sprinting,회피 및 이동 속도 동안 Sprinting
Evasion and Reduced Movement Penalty,회피 및 Reduced Movement Penalty
Evasion during Parry,회피 during Parry
Evasion if Consumed Frenzy Charge,회피 if Consumed Frenzy Charge
Evasion Rating on Hit Recently,회피 수치 on 명중 최근
Evasion while Moving,회피 동안 Moving
Evasion while Sprinting,회피 동안 Sprinting
Evasion while Surrounded,회피 동안 포위된 동안
Everlasting Glory,Everlasting 영광
Exploit the Elements,Exploit Elements
Exposed to the Cosmos,Exposed 에 Cosmos
Exposed to the Inferno,Exposed 에 Inferno
Exposed to the Storm,Exposed 에 S에rm
Exposure Effect,노출 효과
Exposure Effect and Slow Effect,노출 효과 및 Slow 효과
Faster Ignites and Flammability Magnitude,Faster 점화s 및 인화성 강도
Feel the Earth,Feel Earth
Fire Damage and Area,화염 피해 및 Area
Fire Damage and Attack Damage,화염 피해 및 공격 피해
Fire Damage when consuming an Endurance Charge,화염 피해 when consuming an Endurance Charge
Fire Penetration and Stun Buildup,Fire Penetration 및 기절 축적
Fire Resistance Mastery,화염 저항 Mastery
First Principle of the Hollow,First Principle 의 Hollow
First Teachings of the Keeper,First Teachings 의 Kee당
Flail Damage,Flail 피해
Flammability and Ignite Magnitude,인화성 및 점화 강도
Flammability Magnitude,인화성 강도
Flammability Magnitude and Fire Damage,인화성 강도 및 화염 피해
Flash Storm,Flash S에rm
Flask and Charm Charges Gained,Flask 및 호신부 충전 획득ed
Flip the Script,Flip Script
Flow of Time,Flow 의 Time
Focus Energy Shield,Focus 에너지 보호막
Footprints in the Sand,Footprints in Sand
For the Jugular,For Jugular
Force of Will,Force 의 Will
Forking Projectiles,Forking 투사체
Freeze and Chill Resistance,동결 및 냉각 Resistance
Freeze Buildup,동결 축적
Freeze Buildup and Cold Damage,동결 축적 및 냉기 피해
Freeze Buildup and Skill Effect Duration,동결 축적 및 스킬 효과 지속시간
Freeze Threshold,동결 Threshold
Friend to Many,Friend 에 Many
Frozen Claw,동결 Claw
Frozen Limit,동결 한도
Gain Maximum Endurance Charges on Gaining Endurance Charge,획득 최대 Endurance Charges on 획득ing Endurance Charge
Gain Maximum Frenzy Charges on Gaining Frenzy Charge,획득 최대 Frenzy Charges on 획득ing Frenzy Charge
Gain Maximum Power Charges on Gaining Power Charge,획득 최대 Power Charges on 획득ing Power Charge
Gift of the Plains,Gift 의 Plains
Glancing Deflection,Glancing 튕겨내기
Glory Generation,영광 Generation
Glory Generation and Attack Damage,영광 Generation 및 공격 피해
Grasp of the Void,Grasp 의 Void
Grenade Area,수류탄 Area
Grenade Cooldown Recovery Rate,수류탄 Cooldown Recovery Rate
Grenade Damage,수류탄 피해
Grenade Fuse Duration,수류탄 Fuse 지속시간
Grip of Evil,Grip 의 Evil
Grounded in the Earth,Grounded in Earth
Hallowed,H모든owed
Hard to Kill,Hard 에 Kill
Harmonic Generator,Harmonic Genera에r
Harness the Elements,Harness Elements
Hazard Area,위험 요소 Area
Hazard Damage,위험 요소 피해
Hazard Duration,위험 요소 지속시간
Hazard Immobilisation Buildup,위험 요소 Immobilisation 축적
Hazard Rearm Chance,위험 요소 Rearm Chance
Heartstopping,Hearts에pping
Heartstopping Presence,Hearts에pping 존재 범위
Heat of the Forge,Heat 의 Forge
Heatproof,Heatpro의
Heatproofing,Heatpro의ing
Heavy Armour,Heavy 방어도
Herald Damage,Herald 피해
Hide of the Bear,Hide 의 Bear
Hindered Capabilities,방해ed Capabilities
Hindering Obstacles,방해ing Obstacles
Holy Protector,Holy Protec에r
Honourless,Honour감폭
Hunting Companion,Hunting 동료
I am the Blizzard...,I am Blizzard...
I am the Thunder...,I am Thunder...
Ice Walls,Ice W모든s
Ignite Duration,점화 지속시간
Ignite Effect on You,점화 효과 on You
Ignite Magnitude,점화 강도
Ignite Magnitude and Poison Magnitude,점화 강도 및 중독 강도
Ignite Magnitude on You,점화 강도 on You
Immobilisation Buildup,Immobilisation 축적
In for the Kill,In for Kill
In the Thick of It,In Thick 의 It
Incision Chance,절개 Chance
Increased Duration and Stun Threshold,Increased 지속시간 및 기절 한계치
Infernal Limit,Infernal 한도
Infused Limits,Infused 한도s
Infused Spell Damage,Infused 주문 피해
Infusion and Power Charge Duration,Infusion 및 Power Charge 지속시간
Infusion Duration,Infusion 지속시간
Infusion of Power,Infusion 의 Power
Inspiring Ally,Inspiring 동료
Instruments of Power,Instruments 의 Power
Internal Bleeding,Internal 출혈
Invigorating Archon,Invigorating 집정관
